image_id,subj,obj,near_metric,dist3d,gold_near,gold_any,gold_contact,pred,gold
group_1/000176,0,4,1.665415,0.394504,0,0,0,to the right of;behind,
group_1/000176,0,5,3.509522,0.411900,0,0,0,to the right of;in front of,
group_1/000176,0,6,0.946655,0.253047,0,0,0,to the right of;in front of;near,
group_1/000176,0,7,1.531046,0.374577,0,0,0,to the right of;in front of,
group_1/000176,0,8,2.657758,0.277052,0,0,0,to the right of;in front of,
group_1/000176,0,9,2.958102,0.319019,0,0,0,to the right of;behind,
group_1/000176,0,10,4.558055,0.403042,0,0,0,to the right of;in front of,
group_1/000176,0,11,1.870467,0.257548,0,0,0,to the right of;in front of,
group_1/000176,0,12,1.441467,0.633999,0,0,0,to the right of;in front of,
group_1/000176,0,13,1.713261,0.682217,0,0,0,to the right of;in front of,
group_1/000176,0,14,2.944978,0.344884,0,0,0,to the right of;in front of,
group_1/000176,0,15,5.141819,0.701469,0,0,0,to the right of;in front of,
group_1/000176,1,0,0.310531,0.267582,0,0,0,to the left of;behind;near,
group_1/000176,1,2,1.162934,0.175459,0,0,0,to the right of;near,
group_1/000176,1,3,0.817993,0.478548,0,0,0,to the right of;behind;near,
group_1/000176,1,4,1.217496,0.490421,0,0,0,to the right of;behind;near,
group_1/000176,1,5,2.814916,0.335232,0,0,0,to the right of;behind,
group_1/000176,1,6,0.000000,0.035418,0,1,0,to the right of;behind;near,behind
group_1/000176,1,7,0.448340,0.169024,0,0,0,to the right of;in front of;near,
group_1/000176,1,8,1.237285,0.178798,0,0,0,to the right of;behind;near,
group_1/000176,1,9,2.076827,0.382534,0,0,0,to the right of;behind,
group_1/000176,1,10,3.959313,0.289328,0,0,0,to the right of;behind,
group_1/000176,1,11,0.656265,0.189668,0,0,0,to the right of;behind;near,
group_1/000176,1,12,1.026465,0.412898,0,0,0,to the right of;in front of;near,
group_1/000176,1,13,1.197914,0.469554,0,0,0,to the right of;in front of;near,
group_1/000176,1,14,1.855620,0.211545,0,0,0,to the right of;behind,
group_1/000176,1,15,6.461937,0.498456,0,0,0,to the right of;in front of,
group_1/000176,2,0,2.222501,0.387736,0,0,0,to the left of;behind,
group_1/000176,2,1,1.162934,0.175459,0,0,0,to the left of;near,
group_1/000176,2,3,1.466640,0.488346,0,0,0,to the right of;behind,
group_1/000176,2,4,1.972841,0.504225,0,0,0,to the right of;behind,
group_1/000176,2,5,1.250862,0.257858,0,0,0,to the right of;behind;near,
group_1/000176,2,6,1.484738,0.161336,0,0,0,to the left of;behind,
group_1/000176,2,7,0.000000,0.038404,0,1,1,on,on
group_1/000176,2,8,0.740476,0.151632,0,0,0,behind;near,
group_1/000176,2,9,2.881530,0.386711,0,0,0,to the right of;behind,
group_1/000176,2,10,2.681881,0.208982,0,0,0,to the right of;behind,
group_1/000176,2,11,0.768413,0.200014,0,0,0,behind;near,
group_1/000176,2,12,0.247784,0.286699,0,0,0,to the right of;in front of;near,
group_1/000176,2,13,0.123926,0.320297,0,0,0,to the right of;in front of;near,
group_1/000176,2,14,1.816062,0.166704,0,0,0,to the right of;behind,
group_1/000176,2,15,5.504364,0.354299,0,0,0,to the right of;in front of,
group_1/000176,3,0,1.454370,0.386799,0,0,0,to the left of;in front of,
group_1/000176,3,1,0.817993,0.478548,0,0,0,to the left of;in front of;near,
group_1/000176,3,2,1.466640,0.488346,0,0,0,to the left of;in front of,
group_1/000176,3,4,0.000000,0.019879,0,1,1,on,on
group_1/000176,3,5,0.000000,0.278927,0,0,0,to the right of;in front of;near,
group_1/000176,3,6,0.941462,0.448021,0,0,0,to the left of;in front of;near,
group_1/000176,3,7,0.581888,0.456299,0,0,0,to the left of;in front of;near,
group_1/000176,3,8,0.960437,0.347051,0,0,0,to the left of;in front of;near,
group_1/000176,3,9,0.000000,0.104115,0,1,1,to the left of;in front of;near,under
group_1/000176,3,10,0.385481,0.321132,0,0,0,to the right of;in front of;near,
group_1/000176,3,11,0.021216,0.301439,0,0,0,to the left of;in front of;near,
group_1/000176,3,12,1.255088,0.759546,0,0,0,to the left of;in front of;near,
group_1/000176,3,13,1.005082,0.765528,0,0,0,to the right of;in front of;near,
group_1/000176,3,14,0.196402,0.339294,0,0,0,to the left of;in front of;near,
group_1/000176,3,15,4.215291,0.796394,0,0,0,to the right of;in front of,
group_1/000176,4,0,1.665415,0.394504,0,0,0,to the left of;in front of,
group_1/000176,4,1,1.217496,0.490421,0,0,0,to the left of;in front of;near,
group_1/000176,4,2,1.972841,0.504225,0,0,0,to the left of;in front of,
group_1/000176,4,3,0.000000,0.019879,0,1,1,under,under
group_1/000176,4,5,0.200217,0.295250,0,0,0,to the right of;in front of;near,
group_1/000176,4,6,1.310794,0.460505,0,0,0,to the left of;in front of;near,
group_1/000176,4,7,0.913258,0.471753,0,0,0,to the left of;in front of;near,
group_1/000176,4,8,1.472291,0.363003,0,0,0,to the left of;in front of,
group_1/000176,4,9,0.000000,0.121095,0,0,0,to the left of;in front of;near,
group_1/000176,4,10,0.840261,0.336391,0,0,0,to the right of;in front of;near,
group_1/000176,4,11,0.354845,0.315690,0,0,0,to the left of;in front of;near,
group_1/000176,4,12,1.550879,0.776897,0,0,0,to the left of;in front of,
group_1/000176,4,13,1.257595,0.783440,0,0,0,to the right of;in front of;near,
group_1/000176,4,14,0.590104,0.353418,0,0,0,to the left of;in front of;near,
group_1/000176,4,15,4.994461,0.814694,0,0,0,to the right of;in front of,
group_1/000176,5,0,3.509522,0.411900,0,0,0,to the left of;behind,
group_1/000176,5,1,2.814916,0.335232,0,0,0,to the left of;in front of,
group_1/000176,5,2,1.250862,0.257858,0,0,0,to the left of;in front of;near,
group_1/000176,5,3,0.000000,0.278927,0,0,0,to the left of;behind;near,
group_1/000176,5,4,0.200217,0.295250,0,0,0,to the left of;behind;near,
group_1/000176,5,6,3.505565,0.304586,0,0,0,to the left of;in front of,
group_1/000176,5,7,0.676859,0.226943,0,0,0,to the left of;in front of;near,
group_1/000176,5,8,2.267315,0.177761,0,0,0,to the left of;in front of,
group_1/000176,5,9,0.735543,0.198707,0,0,0,to the left of;behind;near,
group_1/000176,5,10,0.000000,0.061546,0,1,0,to the left of;in front of;near,in front of
group_1/000176,5,11,1.453470,0.169022,0,0,0,to the left of;in front of,
group_1/000176,5,12,0.714535,0.504170,0,0,0,to the left of;in front of;near,
group_1/000176,5,13,0.386671,0.500623,0,0,0,to the left of;in front of;near,
group_1/000176,5,14,0.806486,0.130356,0,0,0,to the left of;in front of;near,
group_1/000176,5,15,4.904874,0.536885,0,0,0,to the left of;in front of,
group_1/000176,6,0,0.946655,0.253047,0,0,0,to the left of;behind;near,
group_1/000176,6,1,0.000000,0.035418,0,1,0,to the left of;in front of;near,in front of
group_1/000176,6,2,1.484738,0.161336,0,0,0,to the right of;in front of,
group_1/000176,6,3,0.941462,0.448021,0,0,0,to the right of;behind;near,
group_1/000176,6,4,1.310794,0.460505,0,0,0,to the right of;behind;near,
group_1/000176,6,5,3.505565,0.304586,0,0,0,to the right of;behind,
group_1/000176,6,7,0.796102,0.151119,0,0,0,to the right of;in front of;near,
group_1/000176,6,8,2.050721,0.144266,0,0,0,to the right of;behind,
group_1/000176,6,9,2.675313,0.350486,0,0,0,to the right of;behind,
group_1/000176,6,10,5.291086,0.261431,0,0,0,to the right of;behind,
group_1/000176,6,11,1.113812,0.156565,0,0,0,to the right of;behind;near,
group_1/000176,6,12,1.010181,0.415169,0,0,0,to the right of;in front of;near,
group_1/000176,6,13,1.336701,0.466628,0,0,0,to the right of;in front of;near,
group_1/000176,6,14,2.615079,0.184568,0,0,0,to the right of;behind,
group_1/000176,6,15,7.066921,0.495530,0,0,0,to the right of;in front of,
group_1/000176,7,0,1.531046,0.374577,0,0,0,to the left of;behind,
group_1/000176,7,1,0.448340,0.169024,0,0,0,to the left of;behind;near,
group_1/000176,7,2,0.000000,0.038404,0,1,1,under,under
group_1/000176,7,3,0.581888,0.456299,0,0,0,to the right of;behind;near,
group_1/000176,7,4,0.913258,0.471753,0,0,0,to the right of;behind;near,
group_1/000176,7,5,0.676859,0.226943,0,0,0,to the right of;behind;near,
group_1/000176,7,6,0.796102,0.151119,0,0,0,to the left of;behind;near,
group_1/000176,7,8,0.000000,0.127929,0,1,0,to the left of;behind;near,behind
group_1/000176,7,9,0.859398,0.355875,0,0,0,to the right of;behind;near,
group_1/000176,7,10,0.716647,0.175504,0,0,0,to the right of;behind;near,
group_1/000176,7,11,0.000000,0.169609,0,1,0,to the left of;behind;near,behind
group_1/000176,7,12,0.238458,0.321396,0,0,0,to the right of;in front of;near,
group_1/000176,7,13,0.063711,0.351032,0,0,0,to the right of;in front of;near,
group_1/000176,7,14,0.139599,0.129154,0,0,0,to the right of;behind;near,
group_1/000176,7,15,3.457376,0.386958,0,0,0,to the right of;in front of,
group_1/000176,8,0,2.657758,0.277052,0,0,0,to the left of;behind,
group_1/000176,8,1,1.237285,0.178798,0,0,0,to the left of;in front of;near,
group_1/000176,8,2,0.740476,0.151632,0,0,0,in front of;near,
group_1/000176,8,3,0.960437,0.347051,0,0,0,to the right of;behind;near,
group_1/000176,8,4,1.472291,0.363003,0,0,0,to the right of;behind,
group_1/000176,8,5,2.267315,0.177761,0,0,0,to the right of;behind,
group_1/000176,8,6,2.050721,0.144266,0,0,0,to the left of;in front of,
group_1/000176,8,7,0.000000,0.127929,0,1,0,to the right of;in front of;near,in front of
group_1/000176,8,9,2.137935,0.243449,0,0,0,to the right of;behind,
group_1/000176,8,10,3.791068,0.151528,0,0,0,to the right of,
group_1/000176,8,11,0.000000,0.064042,0,1,1,on,on
group_1/000176,8,12,0.838383,0.428481,0,0,0,to the right of;in front of;near,
group_1/000176,8,13,0.731235,0.454203,0,0,0,to the right of;in front of;near,
group_1/000176,8,14,0.871729,0.101827,0,0,0,to the right of;in front of;near,
group_1/000176,8,15,8.830702,0.483655,0,0,0,to the right of;in front of,
group_1/000176,9,0,2.958102,0.319019,0,0,0,to the left of;in front of,
group_1/000176,9,1,2.076827,0.382534,0,0,0,to the left of;in front of,
group_1/000176,9,2,2.881530,0.386711,0,0,0,to the left of;in front of,
group_1/000176,9,3,0.000000,0.104115,0,1,1,to the right of;behind;near,on
group_1/000176,9,4,0.000000,0.121095,0,0,0,to the right of;behind;near,
group_1/000176,9,5,0.735543,0.198707,0,0,0,to the right of;in front of;near,
group_1/000176,9,6,2.675313,0.350486,0,0,0,to the left of;in front of,
group_1/000176,9,7,0.859398,0.355875,0,0,0,to the left of;in front of;near,
group_1/000176,9,8,2.137935,0.243449,0,0,0,to the left of;in front of,
group_1/000176,9,10,1.052096,0.235019,0,0,0,to the right of;in front of;near,
group_1/000176,9,11,0.262649,0.200930,0,0,0,to the left of;in front of;near,
group_1/000176,9,12,1.778631,0.658689,0,0,0,to the left of;in front of,
group_1/000176,9,13,1.348327,0.668371,0,0,0,to the right of;in front of;near,
group_1/000176,9,14,0.201436,0.245200,0,0,0,in front of;near,
group_1/000176,9,15,9.007241,0.698581,0,0,0,to the right of;in front of,
group_1/000176,10,0,4.558055,0.403042,0,0,0,to the left of;behind,
group_1/000176,10,1,3.959313,0.289328,0,0,0,to the left of;in front of,
group_1/000176,10,2,2.681881,0.208982,0,0,0,to the left of;in front of,
group_1/000176,10,3,0.385481,0.321132,0,0,0,to the left of;behind;near,
group_1/000176,10,4,0.840261,0.336391,0,0,0,to the left of;behind;near,
group_1/000176,10,5,0.000000,0.061546,0,1,0,to the right of;behind;near,behind
group_1/000176,10,6,5.291086,0.261431,0,0,0,to the left of;in front of,
group_1/000176,10,7,0.716647,0.175504,0,0,0,to the left of;in front of;near,
group_1/000176,10,8,3.791068,0.151528,0,0,0,to the left of,
group_1/000176,10,9,1.052096,0.235019,0,0,0,to the left of;behind;near,
group_1/000176,10,11,1.878489,0.146872,0,0,0,to the left of;behind,
group_1/000176,10,12,1.409372,0.462385,0,0,0,to the left of;in front of,
group_1/000176,10,13,0.972979,0.465086,0,0,0,in front of;near,
group_1/000176,10,14,0.947629,0.080293,0,0,0,to the left of;behind;near,
group_1/000176,10,15,10.125584,0.503919,0,0,0,in front of,
group_1/000176,11,0,1.870467,0.257548,0,0,0,to the left of;behind,
group_1/000176,11,1,0.656265,0.189668,0,0,0,to the left of;in front of;near,
group_1/000176,11,2,0.768413,0.200014,0,0,0,in front of;near,
group_1/000176,11,3,0.021216,0.301439,0,0,0,to the right of;behind;near,
group_1/000176,11,4,0.354845,0.315690,0,0,0,to the right of;behind;near,
group_1/000176,11,5,1.453470,0.169022,0,0,0,to the right of;behind,
group_1/000176,11,6,1.113812,0.156565,0,0,0,to the left of;in front of;near,
group_1/000176,11,7,0.000000,0.169609,0,1,0,to the right of;in front of;near,in front of
group_1/000176,11,8,0.000000,0.064042,0,1,1,under,under
group_1/000176,11,9,0.262649,0.200930,0,0,0,to the right of;behind;near,
group_1/000176,11,10,1.878489,0.146872,0,0,0,to the right of;in front of,
group_1/000176,11,12,0.834603,0.484200,0,0,0,to the right of;in front of;near,
group_1/000176,11,13,0.663562,0.510305,0,0,0,to the right of;in front of;near,
group_1/000176,11,14,0.169728,0.091172,0,0,0,to the right of;in front of;near,
group_1/000176,11,15,5.692920,0.542219,0,0,0,to the right of;in front of,
group_1/000176,12,0,1.441467,0.633999,0,0,0,to the left of;behind,
group_1/000176,12,1,1.026465,0.412898,0,0,0,to the left of;behind;near,
group_1/000176,12,2,0.247784,0.286699,0,0,0,to the left of;behind;near,
group_1/000176,12,3,1.255088,0.759546,0,0,0,to the right of;behind;near,
group_1/000176,12,4,1.550879,0.776897,0,0,0,to the right of;behind,
group_1/000176,12,5,0.714535,0.504170,0,0,0,to the right of;behind;near,
group_1/000176,12,6,1.010181,0.415169,0,0,0,to the left of;behind;near,
group_1/000176,12,7,0.238458,0.321396,0,0,0,to the left of;behind;near,
group_1/000176,12,8,0.838383,0.428481,0,0,0,to the left of;behind;near,
group_1/000176,12,9,1.778631,0.658689,0,0,0,to the right of;behind,
group_1/000176,12,10,1.409372,0.462385,0,0,0,to the right of;behind,
group_1/000176,12,11,0.834603,0.484200,0,0,0,to the left of;behind;near,
group_1/000176,12,13,0.000000,0.090522,0,1,0,to the right of;behind;near,to the right of
group_1/000176,12,14,1.298080,0.444739,0,0,0,behind;near,
group_1/000176,12,15,0.000000,0.106694,0,0,0,to the right of;near,
group_1/000176,13,0,1.713261,0.682217,0,0,0,to the left of;behind,
group_1/000176,13,1,1.197914,0.469554,0,0,0,to the left of;behind;near,
group_1/000176,13,2,0.123926,0.320297,0,0,0,to the left of;behind;near,
group_1/000176,13,3,1.005082,0.765528,0,0,0,to the left of;behind;near,
group_1/000176,13,4,1.257595,0.783440,0,0,0,to the left of;behind;near,
group_1/000176,13,5,0.386671,0.500623,0,0,0,to the right of;behind;near,
group_1/000176,13,6,1.336701,0.466628,0,0,0,to the left of;behind;near,
group_1/000176,13,7,0.063711,0.351032,0,0,0,to the left of;behind;near,
group_1/000176,13,8,0.731235,0.454203,0,0,0,to the left of;behind;near,
group_1/000176,13,9,1.348327,0.668371,0,0,0,to the left of;behind;near,
group_1/000176,13,10,0.972979,0.465086,0,0,0,behind;near,
group_1/000176,13,11,0.663562,0.510305,0,0,0,to the left of;behind;near,
group_1/000176,13,12,0.000000,0.090522,0,1,0,to the left of;in front of;near,to the left of
group_1/000176,13,14,0.931643,0.463053,0,0,0,to the left of;behind;near,
group_1/000176,13,15,0.000000,0.053073,0,0,0,near,
group_1/000176,14,0,2.944978,0.344884,0,0,0,to the left of;behind,
group_1/000176,14,1,1.855620,0.211545,0,0,0,to the left of;in front of,
group_1/000176,14,2,1.816062,0.166704,0,0,0,to the left of;in front of,
group_1/000176,14,3,0.196402,0.339294,0,0,0,to the right of;behind;near,
group_1/000176,14,4,0.590104,0.353418,0,0,0,to the right of;behind;near,
group_1/000176,14,5,0.806486,0.130356,0,0,0,to the right of;behind;near,
group_1/000176,14,6,2.615079,0.184568,0,0,0,to the left of;in front of,
group_1/000176,14,7,0.139599,0.129154,0,0,0,to the left of;in front of;near,
group_1/000176,14,8,0.871729,0.101827,0,0,0,to the left of;behind;near,
group_1/000176,14,9,0.201436,0.245200,0,0,0,behind;near,
group_1/000176,14,10,0.947629,0.080293,0,0,0,to the right of;in front of;near,
group_1/000176,14,11,0.169728,0.091172,0,0,0,to the left of;behind;near,
group_1/000176,14,12,1.298080,0.444739,0,0,0,in front of;near,
group_1/000176,14,13,0.931643,0.463053,0,0,0,to the right of;in front of;near,
group_1/000176,14,15,8.094498,0.501054,0,0,0,to the right of;in front of,
group_1/000176,15,0,5.141819,0.701469,0,0,0,to the left of;behind,
group_1/000176,15,1,6.461937,0.498456,0,0,0,to the left of;behind,
group_1/000176,15,2,5.504364,0.354299,0,0,0,to the left of;behind,
group_1/000176,15,3,4.215291,0.796394,0,0,0,to the left of;behind,
group_1/000176,15,4,4.994461,0.814694,0,0,0,to the left of;behind,
group_1/000176,15,5,4.904874,0.536885,0,0,0,to the right of;behind,
group_1/000176,15,6,7.066921,0.495530,0,0,0,to the left of;behind,
group_1/000176,15,7,3.457376,0.386958,0,0,0,to the left of;behind,
group_1/000176,15,8,8.830702,0.483655,0,0,0,to the left of;behind,
group_1/000176,15,9,9.007241,0.698581,0,0,0,to the left of;behind,
group_1/000176,15,10,10.125584,0.503919,0,0,0,behind,
group_1/000176,15,11,5.692920,0.542219,0,0,0,to the left of;behind,
group_1/000176,15,12,0.000000,0.106694,0,0,0,to the left of;near,
group_1/000176,15,13,0.000000,0.053073,0,0,0,near,
group_1/000176,15,14,8.094498,0.501054,0,0,0,to the left of;behind,
group_1/000177,0,1,0.453015,0.246885,0,0,0,to the right of;in front of;near,
group_1/000177,0,2,2.617540,0.366300,0,0,0,to the right of;in front of,
group_1/000177,0,3,1.415975,0.377778,0,0,0,to the right of;behind,
group_1/000177,0,4,1.602581,0.382789,0,0,0,to the right of;behind,
group_1/000177,0,5,3.717593,0.404866,0,0,0,to the right of;in front of,
group_1/000177,0,6,1.065081,0.231806,0,0,0,to the right of;in front of;near,
group_1/000177,0,7,1.697145,0.360480,0,0,0,to the right of;in front of,
group_1/000177,0,8,2.896753,0.255612,0,0,0,to the right of;in front of,
group_1/000177,0,9,3.164387,0.314480,0,0,0,to the right of;behind,
group_1/000177,0,10,2.032368,0.249102,0,0,0,to the right of;in front of,
group_1/000177,0,11,1.646583,0.615985,0,0,0,to the right of;in front of,
group_1/000177,0,12,1.906975,0.665992,0,0,0,to the right of;in front of,
group_1/000177,0,13,3.277851,0.337349,0,0,0,to the right of;in front of,
group_1/000177,0,14,5.558049,0.684162,0,0,0,to the right of;in front of,
group_1/000177,1,0,0.453015,0.246885,0,0,0,to the left of;behind;near,
group_1/000177,1,2,1.234656,0.173348,0,0,0,to the right of;near,
group_1/000177,1,3,0.681242,0.449943,0,0,0,to the right of;behind;near,
group_1/000177,1,4,1.013527,0.457709,0,0,0,to the right of;behind;near,
group_1/000177,1,5,2.698428,0.325078,0,0,0,to the right of;behind,
group_1/000177,1,6,0.000000,0.032685,0,1,0,behind;near,behind
group_1/000177,1,7,0.449909,0.168873,0,0,0,to the right of;in front of;near,
group_1/000177,1,8,1.085004,0.188594,0,0,0,to the right of;behind;near,
group_1/000177,1,9,1.909428,0.365342,0,0,0,to the right of;behind,
group_1/000177,1,10,0.550039,0.180468,0,0,0,to the right of;behind;near,
group_1/000177,1,11,1.027020,0.413568,0,0,0,to the right of;in front of;near,
group_1/000177,1,12,1.272062,0.470449,0,0,0,to the right of;in front of;near,
group_1/000177,1,13,1.842426,0.204357,0,0,0,to the right of;behind,
group_1/000177,1,14,6.327693,0.496395,0,0,0,to the right of;in front of,
group_1/000177,2,0,2.617540,0.366300,0,0,0,to the left of;behind,
group_1/000177,2,1,1.234656,0.173348,0,0,0,to the left of;near,
group_1/000177,2,3,1.481742,0.455652,0,0,0,to the right of;behind,
group_1/000177,2,4,1.873925,0.467440,0,0,0,to the right of;behind,
group_1/000177,2,5,1.154681,0.242787,0,0,0,to the right of;behind;near,
group_1/000177,2,6,1.557559,0.160712,0,0,0,to the left of;behind,
group_1/000177,2,7,0.000000,0.036271,0,1,1,on,on
group_1/000177,2,8,0.696539,0.163549,0,0,0,to the left of;behind;near,
group_1/000177,2,9,3.071638,0.365380,0,0,0,to the right of;behind,
group_1/000177,2,10,0.825233,0.186973,0,0,0,to the left of;behind;near,
group_1/000177,2,11,0.157397,0.291481,0,0,0,to the right of;in front of;near,
group_1/000177,2,12,0.247906,0.324886,0,0,0,to the right of;in front of;near,
group_1/000177,2,13,1.772620,0.155264,0,0,0,to the right of;behind,
group_1/000177,2,14,5.405182,0.355501,0,0,0,to the right of;in front of,
group_1/000177,3,0,1.415975,0.377778,0,0,0,to the left of;in front of,
group_1/000177,3,1,0.681242,0.449943,0,0,0,to the left of;in front of;near,
group_1/000177,3,2,1.481742,0.455652,0,0,0,to the left of;in front of,
group_1/000177,3,4,0.000000,0.016778,0,1,1,on,on
group_1/000177,3,5,0.000000,0.264095,0,0,0,to the right of;in front of;near,
group_1/000177,3,6,0.711801,0.423648,0,0,0,to the left of;in front of;near,
group_1/000177,3,7,0.565065,0.429995,0,0,0,to the left of;in front of;near,
group_1/000177,3,8,0.979235,0.307550,0,0,0,to the left of;in front of;near,
group_1/000177,3,9,0.000000,0.093987,0,1,1,to the left of;in front of;near,under
group_1/000177,3,10,0.038013,0.282463,0,0,0,to the left of;in front of;near,
group_1/000177,3,11,1.183325,0.733750,0,0,0,in front of;near,
group_1/000177,3,12,0.995001,0.740799,0,0,0,to the right of;in front of;near,
group_1/000177,3,13,0.224593,0.322109,0,0,0,in front of;near,
group_1/000177,3,14,4.122410,0.770634,0,0,0,to the right of;in front of,
group_1/000177,4,0,1.602581,0.382789,0,0,0,to the left of;in front of,
group_1/000177,4,1,1.013527,0.457709,0,0,0,to the left of;in front of;near,
group_1/000177,4,2,1.873925,0.467440,0,0,0,to the left of;in front of,
group_1/000177,4,3,0.000000,0.016778,0,1,1,under,under
group_1/000177,4,5,0.127001,0.276525,0,0,0,to the right of;in front of;near,
group_1/000177,4,6,1.007913,0.432039,0,0,0,to the left of;in front of;near,
group_1/000177,4,7,0.819958,0.441253,0,0,0,to the left of;in front of;near,
group_1/000177,4,8,1.373718,0.319769,0,0,0,to the left of;in front of,
group_1/000177,4,9,0.000000,0.107323,0,0,0,to the left of;in front of;near,
group_1/000177,4,10,0.304193,0.292581,0,0,0,to the left of;in front of;near,
group_1/000177,4,11,1.406390,0.746977,0,0,0,in front of,
group_1/000177,4,12,1.188593,0.754686,0,0,0,to the right of;in front of;near,
group_1/000177,4,13,0.536084,0.331928,0,0,0,in front of;near,
group_1/000177,4,14,4.691679,0.784874,0,0,0,to the right of;in front of,
group_1/000177,5,0,3.717593,0.404866,0,0,0,to the left of;behind,
group_1/000177,5,1,2.698428,0.325078,0,0,0,to the left of;in front of,
group_1/000177,5,2,1.154681,0.242787,0,0,0,to the left of;in front of;near,
group_1/000177,5,3,0.000000,0.264095,0,0,0,to the left of;behind;near,
group_1/000177,5,4,0.127001,0.276525,0,0,0,to the left of;behind;near,
group_1/000177,5,6,3.262028,0.300135,0,0,0,to the left of;in front of,
group_1/000177,5,7,0.573136,0.216419,0,0,0,to the left of;in front of;near,
group_1/000177,5,8,2.241931,0.172966,0,0,0,to the left of,
group_1/000177,5,9,0.912738,0.195829,0,0,0,to the left of;behind;near,
group_1/000177,5,10,1.498084,0.167113,0,0,0,to the left of;in front of,
group_1/000177,5,11,0.549815,0.493557,0,0,0,to the left of;in front of;near,
group_1/000177,5,12,0.376072,0.490652,0,0,0,in front of;near,
group_1/000177,5,13,0.778072,0.128930,0,0,0,to the left of;in front of;near,
group_1/000177,5,14,4.702544,0.525067,0,0,0,in front of,
group_1/000177,6,0,1.065081,0.231806,0,0,0,to the left of;behind;near,
group_1/000177,6,1,0.000000,0.032685,0,1,0,in front of;near,in front of
group_1/000177,6,2,1.557559,0.160712,0,0,0,to the right of;in front of,
group_1/000177,6,3,0.711801,0.423648,0,0,0,to the right of;behind;near,
group_1/000177,6,4,1.007913,0.432039,0,0,0,to the right of;behind;near,
group_1/000177,6,5,3.262028,0.300135,0,0,0,to the right of;behind,
group_1/000177,6,7,0.775790,0.155118,0,0,0,to the right of;in front of;near,
group_1/000177,6,8,1.772187,0.157036,0,0,0,to the right of;behind,
group_1/000177,6,9,2.356460,0.337324,0,0,0,to the right of;behind,
group_1/000177,6,10,0.973262,0.152159,0,0,0,to the right of;behind;near,
group_1/000177,6,11,1.043166,0.415397,0,0,0,to the right of;in front of;near,
group_1/000177,6,12,1.398417,0.467894,0,0,0,to the right of;in front of,
group_1/000177,6,13,2.495350,0.184269,0,0,0,to the right of;behind,
group_1/000177,6,14,6.541844,0.493624,0,0,0,to the right of;in front of,
group_1/000177,7,0,1.697145,0.360480,0,0,0,to the left of;behind,
group_1/000177,7,1,0.449909,0.168873,0,0,0,to the left of;behind;near,
group_1/000177,7,2,0.000000,0.036271,0,1,1,under,under
group_1/000177,7,3,0.565065,0.429995,0,0,0,to the right of;behind;near,
group_1/000177,7,4,0.819958,0.441253,0,0,0,to the right of;behind;near,
group_1/000177,7,5,0.573136,0.216419,0,0,0,to the right of;behind;near,
group_1/000177,7,6,0.775790,0.155118,0,0,0,to the left of;behind;near,
group_1/000177,7,8,0.000000,0.149309,0,1,0,to the left of;behind;near,behind
group_1/000177,7,9,0.847068,0.341587,0,0,0,to the right of;behind;near,
group_1/000177,7,10,0.000000,0.163499,0,1,0,to the left of;behind;near,behind
group_1/000177,7,11,0.141851,0.320685,0,0,0,to the right of;in front of;near,
group_1/000177,7,12,0.108760,0.350569,0,0,0,to the right of;in front of;near,
group_1/000177,7,13,0.057568,0.121315,0,0,0,to the right of;behind;near,
group_1/000177,7,14,3.244041,0.383515,0,0,0,to the right of;in front of,
group_1/000177,8,0,2.896753,0.255612,0,0,0,to the left of;behind,
group_1/000177,8,1,1.085004,0.188594,0,0,0,to the left of;in front of;near,
group_1/000177,8,2,0.696539,0.163549,0,0,0,to the right of;in front of;near,
group_1/000177,8,3,0.979235,0.307550,0,0,0,to the right of;behind;near,
group_1/000177,8,4,1.373718,0.319769,0,0,0,to the right of;behind,
group_1/000177,8,5,2.241931,0.172966,0,0,0,to the right of,
group_1/000177,8,6,1.772187,0.157036,0,0,0,to the left of;in front of,
group_1/000177,8,7,0.000000,0.149309,0,1,0,to the right of;in front of;near,in front of
group_1/000177,8,9,2.228963,0.214082,0,0,0,to the right of;behind,
group_1/000177,8,10,0.000000,0.059652,0,1,1,on,on
group_1/000177,8,11,0.713523,0.443354,0,0,0,to the right of;in front of;near,
group_1/000177,8,12,0.850383,0.468487,0,0,0,to the right of;in front of;near,
group_1/000177,8,13,0.934560,0.118607,0,0,0,to the right of;in front of;near,
group_1/000177,8,14,8.503618,0.494978,0,0,0,to the right of;in front of,
group_1/000177,9,0,3.164387,0.314480,0,0,0,to the left of;in front of,
group_1/000177,9,1,1.909428,0.365342,0,0,0,to the left of;in front of,
group_1/000177,9,2,3.071638,0.365380,0,0,0,to the left of;in front of,
group_1/000177,9,3,0.000000,0.093987,0,1,1,to the right of;behind;near,on
group_1/000177,9,4,0.000000,0.107323,0,0,0,to the right of;behind;near,
group_1/000177,9,5,0.912738,0.195829,0,0,0,to the right of;in front of;near,
group_1/000177,9,6,2.356460,0.337324,0,0,0,to the left of;in front of,
group_1/000177,9,7,0.847068,0.341587,0,0,0,to the left of;in front of;near,
group_1/000177,9,8,2.228963,0.214082,0,0,0,to the left of;in front of,
group_1/000177,9,10,0.168669,0.193490,0,0,0,to the left of;in front of;near,
group_1/000177,9,11,1.691342,0.643934,0,0,0,in front of,
group_1/000177,9,12,1.356860,0.654551,0,0,0,to the right of;in front of;near,
